contig,length
contig_21960,13739
contig_21961,2429
contig_21962,4765
contig_21963,2955
contig_21964,5162
contig_21965,3918
contig_21966,4431
contig_21967,5920
contig_21968,2464
contig_21969,2638
contig_2197,15525
contig_21970,3405
contig_21971,66544
contig_21972,4393
contig_21973,3286
contig_21974,6034
contig_21975,6560
contig_21976,2877
contig_21977,1314
contig_21978,2317
contig_21979,7414
contig_2198,18236
contig_21980,2414
contig_21981,4184
contig_21982,3401
contig_21983,10429
contig_21984,7497
contig_21985,5370
contig_21986,6117
contig_21987,3756
contig_21988,5637
contig_21989,7123
contig_2199,6597
contig_21990,2407
contig_21991,9851
contig_21992,6930
contig_21993,2836
contig_21994,3823
contig_21995,17034
contig_21996,5636
contig_21997,4479
contig_21998,6071
contig_21999,7627
contig_22,1666
contig_220,2647
contig_2200,6058
contig_22000,7295
contig_22001,6635
contig_22002,2317
contig_22003,3030
contig_22004,2881
contig_22005,5011
contig_22006,9137
contig_22007,3074
contig_22008,4864
contig_22009,3592
contig_2201,6569
contig_22010,5704
contig_22011,26763
contig_22012,5450
contig_22013,5019
contig_22014,10101
contig_22015,6941
contig_22016,7273
contig_22017,3352
contig_22018,4015
contig_22019,6569
contig_2202,10947
contig_22020,14085
contig_22021,3098
contig_22022,7100
contig_22023,10241
contig_22024,4966
contig_22025,3737
contig_22026,6299
contig_22027,11379
contig_22028,4084
contig_22029,3170
contig_2203,129951
contig_22030,4789
contig_22031,5641
contig_22032,14719
contig_22033,2908
contig_22034,4262
contig_22035,21857
contig_22036,3534
contig_22037,5680
contig_22038,4552
contig_22039,6904
contig_2204,28273
contig_22040,10003
contig_22041,4425
contig_22042,11219
contig_22043,2991
contig_22044,4468
contig_22045,9915
contig_22046,2210
contig_22047,19049
contig_22048,8114
contig_22049,7516
contig_2205,20341
contig_22050,2930
contig_22051,2395
contig_22052,15758
contig_22053,4080
contig_22054,15264
contig_22055,2569
contig_22056,4059
contig_22057,6121
contig_22058,4569
contig_22059,5616
contig_2206,7447
contig_22060,4944
contig_22061,5870
contig_22062,6538
contig_22063,6040
contig_22064,6179
contig_22065,3317
contig_22066,2379
contig_22067,2480
contig_22068,12807
contig_22069,11031
contig_2207,6680
contig_22070,5585
contig_22071,6051
contig_22072,8948
contig_22073,13692
contig_22074,2264
contig_22075,3689
contig_22076,2536
contig_22077,2789
contig_22078,11916
contig_22079,3016
contig_2208,46329
contig_22080,3921
contig_22081,7056
contig_22082,2273
contig_22083,5684
contig_22084,2698
contig_22085,6936
contig_22086,4786
contig_22087,2918
contig_22088,4491
contig_22089,2392
contig_2209,8293
contig_22090,3400
contig_22091,4146
contig_22092,4346
contig_22093,3433
contig_22094,5109
contig_22095,15082
contig_22096,10121
contig_22097,4585
contig_22098,34266
contig_22099,4671
contig_221,21932
contig_2210,56450
contig_22100,3783
contig_22101,5016
contig_22102,5416
contig_22103,3663
contig_22104,3641
contig_22105,5617
contig_22106,6017
contig_22107,4774
contig_22108,4937
contig_22109,4906
contig_2211,2690
contig_22110,25466
contig_22111,3423
contig_22112,6073
contig_22113,16122
contig_22114,11940
contig_22115,5858
contig_22116,10636
contig_22117,15957
contig_22118,13137
contig_22119,4602
contig_2212,3910
contig_22120,4807
contig_22121,13508
contig_22122,8607
contig_22123,10237
contig_22124,3133
contig_22125,3637
contig_22126,4496
contig_22127,2506
contig_22128,6005
contig_22129,10711
contig_2213,4268
contig_22130,2566
contig_22131,3516
contig_22132,7021
contig_22133,5501
contig_22134,3664
contig_22135,2780
contig_22136,4488
contig_22137,7809
contig_22138,6551
contig_22139,14238
contig_2214,35167
contig_22140,2609
contig_22141,2869
contig_22142,3103
contig_22143,2688
contig_22144,4539
contig_22145,4927
contig_22146,2347
contig_22147,6651
contig_22148,10169
contig_22149,3360
contig_2215,2296
contig_22150,5194
contig_22151,2922
contig_22152,8472
contig_22153,4021
contig_22154,3072
contig_22155,3567
contig_22156,6631
contig_22157,6688
contig_22158,29235
contig_22159,2696
contig_2216,12700
contig_22160,8746
contig_22161,2486
contig_22162,19215
contig_22163,2609
contig_22164,8498
contig_22165,3567
contig_22166,4124
contig_22167,4681
contig_22168,7916
contig_22169,20787
contig_2217,25039
contig_22170,11462
contig_22171,4596
contig_22172,5956
contig_22173,3763
contig_22174,8199
contig_22175,3681
contig_22176,82207
contig_22177,3663
contig_22178,2709
contig_22179,17020
contig_2218,3896
contig_22180,4155
contig_22181,3154
contig_22182,3057
contig_22183,2566
contig_22184,3667
contig_22185,7968
contig_22186,4441
contig_22187,5590
contig_22188,3464
contig_22189,3528
contig_2219,1942
contig_22190,13770
contig_22191,8168
contig_22192,3001
contig_22193,3875
contig_22194,5101
contig_22195,11721
contig_22196,5201
contig_22197,50410
contig_22198,4572
contig_22199,36917
contig_222,4485
contig_2220,3122
contig_22200,1913
contig_22201,2229
contig_22202,6880
contig_22203,5859
contig_22204,27878
contig_22205,4129
contig_22206,10284
contig_22207,2642
contig_22208,5104
contig_22209,3959
contig_2221,10078
contig_22210,6025
contig_22211,29202
contig_22212,5846
contig_22213,5814
contig_22214,4903
contig_22215,4929
contig_22216,2771
contig_22217,3638
contig_22218,6167
contig_22219,14579
contig_2222,6810
contig_22220,3544
contig_22221,9348
contig_22222,4356
contig_22223,8173
contig_22224,6531
contig_22225,3822
contig_22226,6913
contig_22227,3377
contig_22228,5622
contig_22229,7227
contig_2223,5551
contig_22230,5580
contig_22231,4592
contig_22232,6606
contig_22233,10284
contig_22234,7515
contig_22235,4270
contig_22236,2647
contig_22237,2652
contig_22238,2975
contig_22239,8312
contig_2224,8606
contig_22240,6087
contig_22241,4396
contig_22242,22112
contig_22243,6489
contig_22244,13760
contig_22245,7925
contig_22246,2720
contig_22247,6428
contig_22248,10645
contig_22249,3165
contig_2225,13170
contig_22250,4380
contig_22251,9100
contig_22252,7582
contig_22253,30364
contig_22254,4004
contig_22255,19650
contig_22256,6421
contig_22257,4694
contig_22258,23625
contig_22259,4718
contig_2226,33242
contig_22260,4106
contig_22261,2764
contig_22262,3653
contig_22263,3618
contig_22264,4974
contig_22265,6904
contig_22266,10844
contig_22267,2922
contig_22268,5567
contig_22269,8348
contig_2227,7252
contig_22270,4414
contig_22271,7507
contig_22272,3323
contig_22273,9842
contig_22274,8555
contig_22275,3595
contig_22276,2676
contig_22277,8893
contig_22278,7409
contig_22279,5687
contig_2228,3292
contig_22280,4197
contig_22281,3852
contig_22282,10052
contig_22283,9716
contig_22284,29301
contig_22285,6441
contig_22286,3214
contig_22287,3819
contig_22288,4288
contig_22289,2300
contig_2229,3585
contig_22290,34072
contig_22291,2537
contig_22292,9385
contig_22293,2397
contig_22294,6766
contig_22295,6299
contig_22296,5121
contig_22297,5219
contig_22298,4369
contig_22299,5499
contig_223,2909
contig_2230,11887
contig_22300,13039
contig_22301,4101
contig_22302,2680
contig_22303,20925
contig_22304,8084
contig_22305,3116
contig_22306,35665
contig_22307,7118
contig_22308,3939
contig_22309,6444
contig_2231,6956
contig_22310,5159
contig_22311,2190
contig_22312,2933
contig_22313,9613
contig_22314,3677
contig_22315,6922
contig_22316,2791
contig_22317,3778
contig_22318,4146
contig_22319,3220
contig_2232,6472
contig_22320,4601
contig_22321,5246
contig_22322,26345
contig_22323,4180
contig_22324,4124
contig_22325,5630
contig_22326,6292
contig_22327,2824
contig_22328,5350
contig_22329,5385
contig_2233,564
contig_22330,9055
contig_22331,5220
contig_22332,3831
contig_22333,4040
contig_22334,25083
contig_22335,4266
contig_22336,3629
contig_22337,6306
contig_22338,2911
contig_22339,5018
contig_2234,302107
contig_22340,5097
contig_22341,4154
contig_22342,3028
contig_22343,5719
contig_22344,6495
contig_22345,3801
contig_22346,7332
contig_22347,12055
contig_22348,7580
contig_22349,9073
contig_2235,2800
contig_22350,3524
contig_22351,8632
contig_22352,4676
contig_22353,4201
contig_22354,5605
contig_22355,16924
contig_22356,23854
contig_22357,4703
contig_22358,5069
contig_22359,3523
contig_2236,17808
contig_22360,2460
contig_22361,4118
contig_22362,5342
contig_22363,5320
contig_22364,10072
contig_22365,5526
contig_22366,7610
contig_22367,5428
contig_22368,4624
contig_22369,7011
contig_2237,2053
contig_22370,5259
contig_22371,3133
contig_22372,61921
contig_22373,6980
contig_22374,4495
contig_22375,2557
contig_22376,7158
contig_22377,15727
contig_22378,3145
contig_22379,3740
contig_2238,7120
contig_22380,3806
contig_22381,4206
contig_22382,5987
contig_22383,7583
contig_22384,4546
contig_22385,2290
contig_22386,16285
contig_22387,7268
contig_22388,15796
contig_22389,3626
contig_2239,36389
contig_22390,5773
contig_22391,2891
contig_22392,2104
contig_22393,3561
contig_22394,6545
contig_22395,5439
contig_22396,8403
contig_22397,2773
contig_22398,23287
contig_22399,13561
contig_224,14954
contig_2240,3364
contig_22400,3629
contig_22401,21120
contig_22402,1558
contig_22403,5795
contig_22404,6010
contig_22405,6619
contig_22406,3474
contig_22407,4745
contig_22408,13825
contig_22409,8649
contig_2241,12717
contig_22410,6931
contig_22411,3066
contig_22412,11470
contig_22413,3064
contig_22414,6714
contig_22415,4874
contig_22416,15486
contig_22417,7390
contig_22418,3488
contig_22419,65852
contig_2242,9142
contig_22420,4396
contig_22421,14073
contig_22422,8783
contig_22423,8392
contig_22424,8545
contig_22425,59134
contig_22426,2249
contig_22427,3144
contig_22428,2699
contig_22429,58209
contig_2243,18094
contig_22430,4022
contig_22431,4164
contig_22432,3021
contig_22433,10245
contig_22434,2486
contig_22435,3347
contig_22436,6770
contig_22437,17806
contig_22438,3541
contig_22439,3218
contig_2244,134941
contig_22440,4067
contig_22441,12108
contig_22442,8536
contig_22443,16719
contig_22444,6600
contig_22445,4932
contig_22446,6931
contig_22447,6824
contig_22448,4238
contig_22449,4249
contig_2245,7780
contig_22450,8110
contig_22451,2883
contig_22452,4404
contig_22453,2393
contig_22454,5479
contig_22455,4601
contig_22456,8572
contig_22457,3993
contig_22458,3904
contig_22459,4934
contig_2246,19480
contig_22460,5369
contig_22461,5558
contig_22462,11265
contig_22463,10181
contig_22464,2794
contig_22465,4962
contig_22466,3907
contig_22467,4198
contig_22468,3652
contig_22469,7272
contig_2247,608
contig_22470,2352
contig_22471,3533
contig_22472,10699
contig_22473,3640
contig_22474,5526
contig_22475,4236
contig_22476,6093
contig_22477,8920
contig_22478,5717
contig_22479,4325
contig_2248,525
contig_22480,11839
contig_22481,4112
contig_22482,7031
contig_22483,2933
contig_22484,3481
contig_22485,7236
contig_22486,14724
contig_22487,8351
contig_22488,2529
contig_22489,4832
contig_2249,1201
contig_22490,3120
contig_22491,20268
contig_22492,4208
contig_22493,8315
contig_22494,6434
contig_22495,3861
contig_22496,3219
contig_22497,3422
contig_22498,8608
contig_22499,4202
contig_225,4320
contig_2250,2792
contig_22500,4063
contig_22501,6298
contig_22502,4182
contig_22503,11349
contig_22504,4700
contig_22505,5841
contig_22506,2790
contig_22507,7603
contig_22508,4877
contig_22509,2286
contig_2251,5427
contig_22510,4411
contig_22511,14174
contig_22512,3789
contig_22513,33068
contig_22514,2885
contig_22515,3761
contig_22516,3965
contig_22517,5797
contig_22518,8045
contig_22519,3261
contig_2252,5462
contig_22520,6918
contig_22521,2095
contig_22522,1800
contig_22523,3549
contig_22524,6772
contig_22525,2592
contig_22526,8175
contig_22527,8025
contig_22528,4179
contig_22529,3715
contig_22530,4520
contig_22531,13139
contig_22532,2818
contig_22533,4570
contig_22534,6116
contig_22535,4093
contig_22536,6743
contig_22537,3191
contig_22538,4407
contig_22539,4433
contig_2254,666
contig_22540,34476
contig_22541,33439
contig_22542,5940
contig_22543,6017
contig_22544,5616
contig_22545,3552
contig_22546,3080
contig_22547,5678
contig_22548,4760
contig_22549,2776
contig_2255,6949
contig_22550,4487
contig_22551,43535
contig_22552,3971
contig_22553,4302
contig_22554,8437
contig_22555,4237
contig_22556,2824
contig_22557,7040
contig_22558,6286
contig_22559,3003
contig_2256,8805
contig_22560,5814
contig_22561,12918
contig_22562,4292
contig_22563,10393
contig_22564,5391
contig_22565,4105
contig_22566,3996
contig_22567,2925
contig_22568,2579
contig_22569,4146
contig_2257,10143
contig_22570,3799
contig_22571,4564
contig_22572,3322
contig_22573,4196
contig_22574,9104
contig_22575,6281
contig_22576,4146
contig_22577,6202
contig_22578,6072
contig_22579,8001
contig_2258,7424
contig_22580,12571
contig_22581,7137
contig_22582,6356
contig_22583,16532
contig_22584,5814
contig_22585,3840
contig_22586,2680
contig_22587,4713
contig_22588,6024
contig_22589,11150
contig_2259,13487
contig_22590,2362
contig_22591,15027
contig_22592,2796
contig_22593,40936
contig_22594,2442
contig_22595,3586
contig_22596,2587
contig_22597,10032
contig_22598,4195
contig_22599,3635
contig_226,6329
contig_2260,9030
contig_22600,2646
contig_22601,5236
contig_22602,2415
contig_22603,5482
contig_22604,22430
contig_22605,4436
contig_22606,3111
contig_22607,7709
contig_22608,36899
contig_22609,3234
contig_2261,96183
contig_22610,5204
contig_22611,5156
contig_22612,4077
contig_22613,4257
contig_22614,4997
contig_22615,5357
contig_22616,4186
contig_22617,2847
contig_22618,5936
contig_22619,4490
contig_22620,7495
contig_22621,2111
contig_22622,2307
contig_22623,5988
contig_22624,20698
contig_22625,4663
contig_22626,10732
contig_22627,2508
contig_22628,3594
contig_22629,3909
contig_22630,11656
contig_22631,6412
contig_22632,6086
contig_22633,8305
contig_22634,2305
contig_22635,7473
contig_22636,12703
contig_22637,4016
contig_22638,5786
contig_22639,4488
contig_2264,5813
contig_22640,3403
contig_22641,3763
contig_22642,18867
contig_22643,4369
contig_22644,5112
contig_22645,3291
contig_22646,6102
contig_22647,9045
contig_22648,3582
contig_22649,8500
contig_2265,5800
contig_22650,5240
contig_22651,5435
contig_22652,2435
contig_22653,5283
contig_22654,10559
contig_22655,2289
contig_22656,3990
contig_22657,4080
contig_22658,4060
contig_22659,4590
contig_22660,7066
contig_22661,19200
contig_22662,5282
contig_22663,7474
contig_22664,6622
contig_22665,3470
contig_22666,6034
contig_22667,6197
contig_22668,5936
contig_22669,2274
contig_22670,7619
contig_22671,3075
contig_22672,13807
contig_22673,4140
contig_22674,2374
contig_22675,3974
contig_22676,2422
contig_22677,23571
contig_22678,3558
contig_22679,3203
contig_2268,15065
contig_22680,16871
contig_22681,3476
contig_22682,2617
contig_22683,27607
contig_22684,18843
contig_22685,15824
